symbol,date,open_price,high_price,low_price,close_price,volume,adjusted_close,price_range,price_change,price_change_pct,volume_millions,price_volatility,price_momentum,price_gap,volume_normalized,volume_log,volume_price_ratio,price_volume_trend,day_of_week,is_monday,is_friday
WMT,2025-08-27,95.9,96.32,95.6,96.08,12903400,,0.7199999999999989,0.1799999999999926,0.18769551616266172,12.9034,0.007507820646506766,0.18769551616266172,,1.9144794433151828,16.373001477994936,134.2985012489592,3.0731389635442827,2,0,0
XOM,2025-08-27,111.42,112.98,111.42,112.75,15260100,,1.5600000000000023,1.3299999999999983,1.1936815652486075,15.2601,0.014001077005923552,1.1936815652486075,,2.2641433849166903,16.54075220240943,135.34456762749446,19.744390979361437,2,0,0
AAPL,2025-08-26,226.87,229.49,224.69,229.31,54575100,,4.800000000000011,2.4399999999999977,1.0755057962709913,54.5751,0.021157491074183504,1.0755057962709913,,8.097315983916676,17.815088311062794,237.9970345820069,19.16023073962762,1,0,0
ABBV,2025-08-26,207.52,208.58,206.57,208.36,3702900,,2.0100000000000193,0.8400000000000034,0.40478026214340945,3.7029,0.009685813415574495,0.40478026214340945,,0.5493998427276369,15.124627124458696,17.771645229410634,6.122150532259712,1,0,0
AMGN,2025-08-26,287.77,289.89,286.53,289.58,1750400,,3.3600000000000136,1.8100000000000023,0.6289745282691046,1.7504,0.011675991243006617,0.6289745282691046,,0.25970711731628066,14.375355462507624,6.044616340907521,9.041732420731428,1,0,0
AMT,2025-08-26,209.1,209.1,204.55,207.45,3538700,,4.549999999999983,-1.6500000000000057,-0.789096126255383,3.5387,0.021759923481587676,-0.789096126255383,,0.5250374634638496,15.0792702686151,17.058086285852013,-11.898993755722143,1,0,0
AMZN,2025-08-26,227.11,229.0,226.02,228.71,26105400,,2.9799999999999898,1.5999999999999943,0.704504425168418,26.1054,0.013121394918761787,0.704504425168418,,3.8732622145729163,17.077652785750757,114.14192645708539,12.03128195905117,1,0,0
BAC,2025-08-26,49.25,50.26,49.25,50.25,40609300,,1.009999999999998,1.0,2.030456852791878,40.6093,0.02050761421319793,2.030456852791878,,6.025208089140788,17.51950768700511,808.1452736318408,35.57260444061951,1,0,0
BLK,2025-08-26,1135.03,1142.41,1125.53,1139.8,580200,,16.88000000000011,4.769999999999982,0.4202532091662759,0.5802,0.014871853607393733,0.4202532091662759,,0.08608436326948471,13.27112987421156,0.5090366731005439,5.577234918899843,1,0,0
CAT,2025-08-26,431.4,432.19,427.24,431.26,2792200,,4.949999999999989,-0.13999999999998636,-0.03245248029670523,2.7922,0.011474269819193299,-0.03245248029670523,,0.4142791436074719,14.842340731677155,6.474516532949961,-0.4816707701517383,1,0,0
CMCSA,2025-08-26,33.98,33.98,33.52,33.68,22273800,,0.45999999999999375,-0.29999999999999716,-0.8828722778104685,22.2738,0.013537374926427127,-0.8828722778104685,,3.304767133043517,16.91892170271192,661.3361045130641,-14.937246941770242,1,0,0
COP,2025-08-26,97.59,98.0,96.38,97.05,7052100,,1.6200000000000045,-0.5400000000000063,-0.5533353827236461,7.0521,0.016600061481709238,-0.5533353827236461,,1.046321162035045,15.768836144575442,72.66460587326121,-8.725454983165116,1,0,0
COST,2025-08-26,941.34,944.05,933.25,941.34,4341300,,10.799999999999955,0.0,0.0,4.3413,0.011473006565109264,0.0,,0.6441193489517648,15.283684630739916,4.611829944547135,0.0,1,0,0
CRM,2025-08-26,246.7,248.83,242.85,243.74,8862300,,5.980000000000018,-2.9599999999999795,-1.1998378597486743,8.8623,0.02423996757194981,-1.1998378597486743,,1.3149008145521446,15.997316995409632,36.35964552391893,-19.194186585493384,1,0,0
CVX,2025-08-26,157.51,160.0,156.55,157.36,10270000,,3.4499999999999886,-0.14999999999997726,-0.09523204875879454,10.27,0.021903371214525992,-0.09523204875879454,,1.523761480140655,16.14473767927572,65.26436197254702,-1.537496445870733,1,0,0
DD,2025-08-26,76.83,77.46,76.61,77.3,1895300,,0.8499999999999943,0.46999999999999886,0.6117402056488337,1.8953,0.01106338669790439,0.6117402056488337,,0.28120595261057285,14.45488822293521,24.51875808538163,8.84263629412929,1,0,0
DE,2025-08-26,488.01,490.38,480.01,487.76,1502800,,10.370000000000005,-0.25,-0.05122845843322883,1.5028,0.021249564558103326,-0.05122845843322883,,0.2229706672205819,14.22284125810627,3.0810234541577826,-0.7286142321933091,1,0,0
DUK,2025-08-26,123.0,123.54,122.1,123.28,3102000,,1.440000000000012,0.28000000000000114,0.22764227642276513,3.102,0.011707317073170829,0.22764227642276513,,0.4602442172732533,14.947557945091232,25.162232316677482,3.4026961175817574,1,0,0
ECL,2025-08-26,277.61,279.38,277.26,279.22,1817300,,2.1200000000000045,1.6100000000000136,0.5799502899751499,1.8173,0.007636612513958447,0.5799502899751499,,0.2696330806095046,14.41286299133608,6.508487930663993,8.358744071197465,1,0,0
EOG,2025-08-26,120.59,121.74,120.27,121.3,3191300,,1.4699999999999989,0.7099999999999937,0.5887718716311416,3.1913,0.01219006551123641,0.5887718716311416,,0.4734936720129379,14.975939228608723,26.309150865622424,8.817411769062193,1,0,0
GE,2025-08-26,267.98,274.7,267.42,273.94,4693500,,7.279999999999973,5.9599999999999795,2.224046570639592,4.6935,0.027166206433315816,2.224046570639592,,0.6963753171412038,15.361689343819776,17.13331386434986,34.16511250435314,1,0,0
GOOGL,2025-08-26,207.51,207.85,205.7,207.14,28464100,,2.1500000000000057,-0.37000000000000455,-0.17830466001638695,28.4641,0.010360946460411575,-0.17830466001638695,,4.223222896482143,17.164154237223222,137.41479192816453,-3.060448685736914,1,0,0
GS,2025-08-26,737.71,749.16,733.86,748.95,1511600,,15.299999999999955,11.240000000000009,1.5236339482994683,1.5116,0.02073985712542863,1.5236339482994683,,0.22427632457454857,14.228679912007927,2.0182922758528608,21.67929975342197,1,0,0
HD,2025-08-26,408.0,409.04,404.71,407.54,3180900,,4.330000000000041,-0.45999999999997954,-0.11274509803921068,3.1809,0.010612745098039316,-0.11274509803921068,,0.47195062241279545,14.972675047958385,7.805123423467635,-1.6880957161913115,1,0,0
HON,2025-08-26,220.22,222.81,219.84,222.56,4057000,,2.969999999999999,2.3400000000000034,1.0625737898465188,4.057,0.01348651348651348,1.0625737898465188,,0.6019377142094097,15.215954588676107,18.22879223580158,16.1680745334221,1,0,0
JNJ,2025-08-26,176.75,177.16,175.77,176.49,9145000,,1.3899999999999864,-0.2599999999999909,-0.14710042432814194,9.145,0.007864214992927786,-0.14710042432814194,,1.3568450570483241,16.02871794915647,51.815966910306535,-2.3578312117570217,1,0,0
JPM,2025-08-26,294.16,298.74,293.5,298.57,6714700,,5.240000000000009,4.409999999999968,1.4991841174870708,6.7147,0.017813434865379413,1.4991841174870708,,0.9962610721227317,15.719809859770152,22.489533442743745,23.56688927168407,1,0,0
KO,2025-08-26,69.04,69.08,68.58,68.73,17964200,,0.5,-0.3100000000000023,-0.44901506373117356,17.9642,0.0072421784472769405,-0.44901506373117356,,2.6653511179691094,16.703891502171924,261.3734904699549,-7.500298907406335,1,0,0
LIN,2025-08-26,476.29,482.09,475.01,481.92,1699500,,7.079999999999984,5.6299999999999955,1.182052950933254,1.6995,0.014864893237313367,1.182052950933254,,0.25215507648481433,14.34584523652649,3.526518924302789,16.957548695467903,1,0,0
MCD,2025-08-26,313.43,315.12,312.3,312.94,2807600,,2.819999999999993,-0.4900000000000091,-0.15633474779057815,2.8076,0.008997224260600432,-0.15633474779057815,,0.4165640439769136,14.847840940014434,8.971687863488208,-2.3212334685917773,1,0,0
META,2025-08-26,750.8,754.87,747.94,754.1,7601800,,6.92999999999995,3.300000000000068,0.43953116675547,7.6018,0.009230154501864611,0.43953116675547,,1.1278802356118043,15.843895750866942,10.0806259116828,6.96388598533058,1,0,0
MLM,2025-08-26,604.47,617.74,604.13,617.04,750400,,13.610000000000014,12.569999999999936,2.0795076678743256,0.7504,0.02251559217165453,2.0795076678743256,,0.1113369634564311,13.528363009295866,1.2161286140282639,28.13233461161814,1,0,0
MRK,2025-08-26,85.56,85.59,84.67,84.99,14062700,,0.9200000000000017,-0.5700000000000074,-0.6661991584852821,14.0627,0.01075268817204303,-0.6661991584852821,,2.0864849626849065,16.4590365311601,165.46299564654666,-10.964996286537374,1,0,0
MS,2025-08-26,147.32,149.03,146.3,148.97,4453800,,2.7299999999999898,1.6500000000000057,1.1200108607113806,4.4538,0.018531088786315434,1.1200108607113806,,0.660810991260998,15.309268446861038,29.89729475733369,17.14654693003041,1,0,0
MSFT,2025-08-26,504.36,504.98,498.51,502.04,30835700,,6.470000000000027,-2.319999999999993,-0.4599888968197306,30.8357,0.012828138631136543,-0.4599888968197306,,4.575097553376163,17.244183700055594,61.42080312325711,-7.932133036745353,1,0,0
NEE,2025-08-26,75.44,75.75,74.43,74.84,7162700,,1.3199999999999932,-0.5999999999999943,-0.7953340402969171,7.1627,0.017497348886532253,-0.7953340402969171,,1.0627309010519443,15.784397702438604,95.70684126135757,-12.55386879833387,1,0,0
NEM,2025-08-26,70.91,72.79,70.91,72.43,10710600,,1.8800000000000097,1.5200000000000102,2.1435622620222965,10.7106,0.026512480609223097,2.1435622620222965,,1.5891333699313046,16.186744556629144,147.87518983846473,34.69729477658506,1,0,0
NFLX,2025-08-26,1220.21,1231.5,1212.2,1226.09,1985700,,19.299999999999955,5.879999999999882,0.48188426582308636,1.9857,0.015816949541472333,0.48188426582308636,,0.2946186145195033,14.501482558375743,1.6195385330603789,6.988036275989187,1,0,0
NVDA,2025-08-26,180.06,182.39,178.81,181.77,168688200,,3.579999999999984,1.710000000000008,0.9496834388537199,168.6882,0.019882261468399335,0.9496834388537199,,25.028294188341075,18.943562604347054,928.031028222479,17.990387678237038,1,0,0
ORCL,2025-08-26,235.0,236.91,232.71,234.21,11805200,,4.199999999999989,-0.789999999999992,-0.3361702127659541,11.8052,0.017872340425531867,-0.3361702127659541,,1.751539340346296,16.284050755040408,50.40433798727638,-5.474212807013529,1,0,0
PEP,2025-08-26,147.5,148.25,145.81,147.0,11208100,,2.4399999999999977,-0.5,-0.3389830508474576,11.2081,0.01654237288135592,-0.3389830508474576,,1.6629475214765799,16.23214737837879,76.24557823129251,-5.502422840128403,1,0,0
PFE,2025-08-26,25.14,25.24,24.87,24.92,43938700,,0.36999999999999744,-0.21999999999999886,-0.8750994431185316,43.9387,0.014717581543357098,-0.8750994431185316,,6.5191916794017715,17.598306061443232,1763.1902086677367,-15.400267834198452,1,0,0
PG,2025-08-26,155.92,156.7,155.34,155.97,6338000,,1.3599999999999852,0.05000000000001137,0.032067727039514736,6.338,0.00872242175474593,0.032067727039514736,,0.9403700351637264,15.66207397701147,40.636019747387316,0.5022471131674908,1,0,0
PLD,2025-08-26,111.58,112.81,111.05,111.35,4839100,,1.7600000000000051,-0.23000000000000398,-0.20613013084782575,4.8391,0.015773436099659484,-0.20613013084782575,,0.717978011543198,15.392239517638645,43.458464301751235,-3.172804345811928,1,0,0
SBUX,2025-08-26,85.89,87.2,85.57,86.63,9315200,,1.6300000000000097,0.7399999999999949,0.861567120735819,9.3152,0.018977762254045984,0.861567120735819,,1.3820976572352706,16.04715813988486,107.5285697795221,13.82570383457296,1,0,0
SLB,2025-08-26,35.49,35.59,35.01,35.32,16438200,,0.5800000000000054,-0.1700000000000017,-0.47900817131586837,16.4382,0.016342631727247262,-0.47900817131586837,,2.438938263178979,16.615118513380757,465.40770101925256,-7.958777535290946,1,0,0
SO,2025-08-26,93.15,93.5,92.49,93.09,3699500,,1.0100000000000051,-0.060000000000002274,-0.06441223832528424,3.6995,0.010842726784755825,-0.06441223832528424,,0.5488953842045134,15.123708503654504,39.7411107530347,-0.9741519164995218,1,0,0
T,2025-08-26,28.83,28.96,28.21,28.56,49407900,,0.75,-0.2699999999999996,-0.9365244536940672,49.4079,0.026014568158168577,-0.9365244536940672,,7.330657724892061,17.715620908640485,1729.968487394958,-16.591112193315727,1,0,0
TSLA,2025-08-26,344.93,351.9,343.72,351.67,76651600,,8.17999999999995,6.740000000000009,1.9540196561621224,76.6516,0.023714956657872467,1.9540196561621224,,11.372809685603643,18.154781050213344,217.96456905621747,35.474799025436496,1,0,0
UPS,2025-08-26,87.6,88.27,87.04,87.46,5478000,,1.2299999999999898,-0.14000000000000057,-0.15981735159817417,5.478,0.014041095890410842,-0.15981735159817417,,0.8127717028442558,15.516250811353519,62.63434713011662,-2.4797661114035408,1,0,0
WMT,2025-08-26,96.28,96.47,95.42,96.05,22270400,,1.0499999999999972,-0.23000000000000398,-0.23888658080598668,22.2704,0.010905691732447,-0.23888658080598668,,3.3042626745203934,16.918769045357923,231.8625715773035,-4.041666888691721,1,0,0
XOM,2025-08-26,111.37,111.81,110.36,111.49,18143900,,1.4500000000000028,0.11999999999999034,0.10774894495823861,18.1439,0.013019664182454906,0.10774894495823861,,2.692013234617724,16.713845029145524,162.74015606780878,1.8008991680859312,1,0,0
AAPL,2025-08-25,226.48,229.3,226.23,227.16,30983100,,3.0700000000000216,0.6800000000000068,0.3002472624514336,30.9831,0.013555280819498507,0.3002472624514336,,4.596967314055105,17.24895248478031,136.3932910723719,5.178950763710143,0,1,0
ABBV,2025-08-25,210.3,211.3,207.05,207.55,2796200,,4.25,-2.75,-1.3076557299096527,2.7962,0.020209224916785545,-1.3076557299096527,,0.4148726242229113,14.843772268164008,13.472416285232475,-19.410543859938667,0,1,0
AMGN,2025-08-25,292.61,294.6,287.56,288.47,1734300,,7.0400000000000205,-4.139999999999986,-1.4148525340897393,1.7343,0.024059328115922287,-1.4148525340897393,,0.2573183578391371,14.36611500834002,6.012063646133047,-20.325934224574514,0,1,0
AMT,2025-08-25,211.0,211.92,209.91,211.12,1238900,,2.009999999999991,0.12000000000000455,0.05687203791469409,1.2389,0.009526066350710858,0.05687203791469409,,0.1838157836169676,14.029735254271154,5.8682266009852215,0.7978996353140294,0,1,0
AMZN,2025-08-25,227.35,229.6,227.31,227.94,22633700,,2.289999999999992,0.5900000000000034,0.25951176599956166,22.6337,0.010072575324389673,0.25951176599956166,,3.358165551417677,16.934950548206047,99.29674475739229,4.394818923880196,0,1,0
BAC,2025-08-25,49.39,49.66,49.21,49.48,34715700,,0.44999999999999574,0.0899999999999963,0.18222312208948432,34.7157,0.009111156104474504,0.18222312208948432,,5.150773750352379,17.36270262096578,701.6107518189167,3.163885879503657,0,1,0
BLK,2025-08-25,1143.41,1150.0,1136.5699,1137.1,415000,,13.430100000000039,-6.310000000000173,-0.5518580386738067,0.415,0.011745655539132977,-0.5518580386738067,,0.061573613851837565,12.936036208848487,0.36496350364963503,-7.138855570428472,0,1,0
CAT,2025-08-25,435.0,436.9,432.17,432.3,1857900,,4.729999999999961,-2.6999999999999886,-0.6206896551724111,1.8579,0.010873563218390716,-0.6206896551724111,,0.27565690885621447,14.434957913836218,4.297709923664122,-8.959629049967269,0,1,0
CMCSA,2025-08-25,34.05,34.18,33.82,34.01,17147400,,0.35999999999999943,-0.03999999999999915,-0.11747430249632643,17.1474,0.010572687224669588,-0.11747430249632643,,2.5441623762963843,16.657357174902586,504.1870038224052,-1.9568114155538598,0,1,0
COP,2025-08-25,96.79,98.22,96.2,98.18,6850800,,2.019999999999996,1.3900000000000006,1.4360987705341466,6.8508,0.02086992457898539,1.4360987705341466,,1.0164542500630573,15.739876137708695,69.77795885108983,22.60401676972321,0,1,0
COST,2025-08-25,954.96,958.3,940.56,941.58,2284300,,17.74000000000001,-13.379999999999995,-1.4011058054787628,2.2843,0.018576694311803643,-1.4011058054787628,,0.3389219424620543,14.641570627414735,2.4260285902419336,-20.51438960739812,0,1,0
CRM,2025-08-25,249.37,249.37,246.79,247.87,4957700,,2.5800000000000125,-1.5,-0.6015158198660625,4.9577,0.010346072101696325,-0.6015158198660625,,0.7355747117909761,15.416452683183527,20.001210311857022,-9.273240175151498,0,1,0
CVX,2025-08-25,157.9,158.32,157.17,158.2,7030000,,1.1500000000000057,0.29999999999998295,0.18999366687775993,7.03,0.007283090563647914,0.18999366687775993,,1.0430421816347424,15.765697406034349,44.43742098609355,2.9953826610576537,0,1,0
DD,2025-08-25,77.0,77.49,76.72,76.96,2327400,,0.769999999999996,-0.04000000000000625,-0.05194805194806007,2.3274,0.009999999999999948,-0.05194805194806007,,0.34531669609341387,14.660262752320024,30.241683991683992,-0.7615720910297308,0,1,0
DE,2025-08-25,496.25,496.36,487.66,487.9,729600,,8.699999999999989,-8.350000000000023,-1.6826196473551682,0.7296,0.017531486146095693,-1.6826196473551682,,0.10825086425614623,13.500253088355354,1.495388399262144,-22.715791090734008,0,1,0
DUK,2025-08-25,123.95,124.22,122.87,123.11,2454300,,1.3499999999999943,-0.8400000000000034,-0.6776926179911282,2.4543,0.010891488503428757,-0.6776926179911282,,0.36414486861822876,14.713352553617968,19.93582974575583,-9.971130411487813,0,1,0
ECL,2025-08-25,283.2,284.1,278.07,278.36,1098300,,6.03000000000003,-4.839999999999975,-1.7090395480225902,1.0983,0.021292372881356037,-1.7090395480225902,,0.16295493998427277,13.909274998274066,3.945610001436988,-23.771501056372223,0,1,0
EOG,2025-08-25,120.6,121.63,119.7,121.43,2092800,,1.9299999999999926,0.8300000000000125,0.688225538971818,2.0928,0.016003316749585345,0.688225538971818,,0.31050905799789313,14.554013918073649,17.23462076916742,10.016444072969579,0,1,0
GE,2025-08-25,267.0,271.92,266.56,266.61,4301600,,5.360000000000014,-0.38999999999998636,-0.14606741573033197,4.3016,0.020074906367041248,-0.14606741573033197,,0.6382290538435288,15.274497836949218,16.13442856607029,-2.231106425621718,0,1,0
GOOGL,2025-08-25,206.43,210.52,205.28,208.49,29928900,,5.240000000000009,2.0600000000000023,0.9979169694327386,29.9289,0.025383907377803657,0.9979169694327386,,4.440555497856051,17.214335160143698,143.55076982109455,17.178477173810034,0,1,0
GS,2025-08-25,741.89,746.5,738.33,738.79,1381200,,8.169999999999959,-3.1000000000000227,-0.4178517030826703,1.3812,0.011012414239307659,-0.4178517030826703,,0.2049288565112242,14.138463968505821,1.8695434426562352,-5.9077812482131264,0,1,0
HD,2025-08-25,410.36,411.07,407.55,408.9,3579500,,3.519999999999982,-1.4600000000000364,-0.35578516424603673,3.5795,0.00857783409689049,-0.35578516424603673,,0.5310909657413315,15.090733963186965,8.753974076791392,-5.369059261685719,0,1,0
HON,2025-08-25,221.74,222.42,220.5,220.61,2257100,,1.9199999999999875,-1.1299999999999955,-0.50960584468296,2.2571,0.008658789573374166,-0.50960584468296,,0.3348862742770664,14.629591804466136,10.231177190517203,-7.455325488881874,0,1,0
JNJ,2025-08-25,178.2119,178.9465,176.9909,177.11,6229100,,1.9555999999999756,-1.1019000000000005,-0.6183088783633418,6.2291,0.010973453512363514,-0.6183088783633418,,0.9242125254083888,15.644742578585484,35.17079780927107,-9.673283236048407,0,1,0
JPM,2025-08-25,296.24,297.35,294.14,294.9,5856300,,3.2100000000000364,-1.3400000000000318,-0.4523359438293383,5.8563,0.01083580880367282,-0.4523359438293383,,0.868900132049437,15.58302873357556,19.85859613428281,-7.048764009921599,0,1,0
KO,2025-08-25,70.11,70.23,68.72,68.93,13634600,,1.5100000000000051,-1.1799999999999926,-1.6830694622735596,13.6346,0.021537583796890674,-1.6830694622735596,,2.022967699817505,16.428121310907365,197.80356883795156,-27.64966930091366,0,1,0
LIN,2025-08-25,481.92,484.0,476.68,477.85,1151800,,7.319999999999993,-4.069999999999993,-0.8445385126162004,1.1518,0.015189243027888431,-0.8445385126162004,,0.17089274321577472,13.956837362260618,2.4103798263053258,-11.787086666749795,0,1,0
MCD,2025-08-25,313.73,315.55,311.95,313.44,2944300,,3.6000000000000227,-0.29000000000002046,-0.09243617123004509,2.9443,0.011474835049246238,-0.09243617123004509,,0.436846244009555,14.89538199545239,9.393504338948443,-1.3768720806685677,0,1,0
META,2025-08-25,754.82,758.88,750.13,753.3,6861200,,8.75,-1.5200000000000955,-0.20137251265203562,6.8612,0.011592167669113165,-0.20137251265203562,,1.0179972996631999,15.741393057264895,9.10819062790389,-3.169883872584741,0,1,0
MLM,2025-08-25,604.3,609.86,604.06,604.5,318500,,5.800000000000068,0.20000000000004547,0.033096144299196675,0.3185,0.009597881846764966,0.033096144299196675,,0.04725589400436208,12.671380893706852,0.5268817204301075,0.4193738505282057,0,1,0
MRK,2025-08-25,87.21,87.39,84.95,85.31,9417700,,2.4399999999999977,-1.8999999999999915,-2.178649237472757,9.4177,0.02797844283912393,-2.178649237472757,,1.397305598005905,16.05810156156453,110.39385769546361,-34.984970722362654,0,1,0
MS,2025-08-25,147.98,148.61,147.57,147.65,2596500,,1.0400000000000205,-0.3299999999999841,-0.22300310852816874,2.5965,0.007027976753615492,-0.22300310852816874,,0.38524310449709936,14.76967532740027,17.585506264815443,-3.2936835099620585,0,1,0
MSFT,2025-08-25,506.63,508.19,504.12,504.26,21638600,,4.069999999999993,-2.3700000000000045,-0.4677970116258422,21.6386,0.008033476106823506,-0.4677970116258422,,3.2105224113117403,16.88998936105421,42.91159322571689,-7.901086549493427,0,1,0
NEE,2025-08-25,75.81,76.2,75.11,75.32,6337700,,1.0900000000000034,-0.4900000000000091,-0.6463527239150627,6.3377,0.014378050389130766,-0.6463527239150627,,0.9403255241175685,15.662026642354967,84.14365374402549,-10.123193582316416,0,1,0
NEM,2025-08-25,70.91,71.75,70.88,71.1,9410200,,0.8700000000000045,0.18999999999999773,0.267945282752782,9.4102,0.012269073473417073,0.267945282752782,,1.3961928218519564,16.05730487158848,132.35161744022503,4.3024790940654,0,1,0
NFLX,2025-08-25,1201.65,1233.8,1199.0,1218.0699,2812000,,34.799999999999955,16.41989999999987,1.366446136562216,2.812,0.028960179752839803,1.366446136562216,,0.41721687265389695,14.849406887531407,2.30857030454492,20.29091467170765,0,1,0
NVDA,2025-08-25,178.35,181.91,176.57,179.81,163012800,,5.340000000000003,1.460000000000008,0.8186150827025557,163.0128,0.02994112699747689,0.8186150827025557,,24.186234217124884,18.909339289429756,906.5836160391524,15.479470346267226,0,1,0
ORCL,2025-08-25,237.35,239.03,235.27,235.41,6308600,,3.759999999999991,-1.9399999999999977,-0.8173583315778378,6.3086,0.015841584158415804,-0.8173583315778378,,0.9360079526402469,15.657424498366815,26.798351811732722,-12.797726364791064,0,1,0
PEP,2025-08-25,148.43,148.82,147.58,148.2,6624300,,1.2399999999999807,-0.2300000000000182,-0.1549551977363189,6.6243,0.008354106312739881,-0.1549551977363189,,0.9828484102138014,15.706255414836086,44.69838056680162,-2.433765913503055,0,1,0
PFE,2025-08-25,25.88,25.89,25.11,25.14,32684200,,0.7800000000000011,-0.7399999999999984,-2.859350850077274,32.6842,0.03013910355486867,-2.859350850077274,,4.849359782786094,17.30240236926589,1300.087509944312,-49.473638922939465,0,1,0
PG,2025-08-25,158.39,158.7,155.89,156.15,4692500,,2.8100000000000023,-2.2399999999999807,-1.4142306963823352,4.6925,0.017741019003725,-1.4142306963823352,,0.696226946987344,15.361476260548798,30.05123278898495,-21.72467126941664,0,1,0
PLD,2025-08-25,112.02,112.75,111.3,111.62,2022800,,1.4500000000000028,-0.3999999999999915,-0.3570790930190961,2.0228,0.012944117121942536,-0.3570790930190961,,0.30012314722770367,14.51999374255209,18.122200322522847,-5.184786196233452,0,1,0
SBUX,2025-08-25,88.22,88.32,85.71,85.81,11013500,,2.6099999999999994,-2.4099999999999966,-2.7318068465200596,11.0135,0.02958512808886873,-2.7318068465200596,,1.634074689535453,16.214632441804003,128.34751194499475,-44.29524391832645,0,1,0
SLB,2025-08-25,35.6,35.83,35.3,35.65,8184200,,0.5300000000000011,0.04999999999999716,0.1404494382022392,8.1842,0.014887640449438234,0.1404494382022392,,1.2142910132197806,15.917716146429306,229.57082748948108,2.2356342902287083,0,1,0
SO,2025-08-25,94.23,94.49,92.99,93.13,2559500,,1.5,-1.1000000000000085,-1.1673564682160762,2.5595,0.01591849729385546,-1.1673564682160762,,0.37975340880428493,14.755322875581008,27.4830881563406,-17.224721599426122,0,1,0
T,2025-08-25,28.77,28.98,28.72,28.74,19405000,,0.26000000000000156,-0.030000000000001137,-0.10427528675704253,19.405,0.009037191518943399,-0.10427528675704253,,2.8791228356503806,16.781041374318253,675.1913709116214,-1.749847901388831,0,1,0
TSLA,2025-08-25,338.9,349.53,335.03,346.6,86670000,,14.5,7.7000000000000455,2.2720566538802145,86.67,0.04278548244319859,2.2720566538802145,,12.85924123503316,18.277618372648547,250.05770340450087,41.52778444065939,0,1,0
UPS,2025-08-25,88.55,88.66,87.48,87.74,6029900,,1.1799999999999926,-0.8100000000000023,-0.9147374364765695,6.0299,0.013325804630152373,-0.9147374364765695,,0.8946571907595068,15.612241150658145,68.7246409847276,-14.281101447807039,0,1,0
WMT,2025-08-25,97.0,97.58,96.07,96.07,18956100,,1.5100000000000051,-0.9300000000000068,-0.9587628865979452,18.9561,0.015567010309278402,-0.9587628865979452,,2.812519473582694,16.75763639018372,197.31549911522848,-16.066599838011314,0,1,0
XOM,2025-08-25,110.9,111.92,110.54,111.74,9744900,,1.3799999999999955,0.8399999999999892,0.7574391343552652,9.7449,0.012443642921550905,0.7574391343552652,,1.4458523123488478,16.09225473181627,87.21048863432969,12.188903493891335,0,1,0
AAPL,2025-08-22,226.17,229.09,225.41,227.76,42477800,,3.680000000000007,1.5900000000000034,0.7030110094176962,42.4778,0.016270946633063655,0.7030110094176962,,6.302437721627918,17.564492168021353,186.50245872848612,12.348031368949911,4,0,1
ABBV,2025-08-22,210.84,211.47,207.12,210.6,5516900,,4.349999999999994,-0.2400000000000091,-0.11383039271485919,5.5169,0.020631758679567416,-0.11383039271485919,,0.818543301829404,15.52332684755849,26.19610636277303,-1.7670263912987,4,0,1
AMGN,2025-08-22,295.49,297.89,293.35,293.72,1644000,,4.539999999999964,-1.7699999999999818,-0.5990050424718203,1.644,0.01536431012893825,-0.5990050424718203,,0.24392053294559266,14.312643462870584,5.597167370284625,-8.573345605360815,4,0,1
AMT,2025-08-22,210.9,214.79,210.25,211.88,2343000,,4.539999999999992,0.9799999999999898,0.46467520151730185,2.343,0.02152678994784254,0.46467520151730185,,0.3476312704936275,14.666943144293086,11.058146120445535,6.815364761217198,4,0,1
AMZN,2025-08-22,222.79,229.14,220.82,228.84,37315300,,8.319999999999993,6.050000000000011,2.715561739754931,37.3153,0.03734458458638176,2.715561739754931,,5.536476802326444,17.4349140149763,163.06283866456914,47.345585434986674,4,0,1
BAC,2025-08-22,48.52,49.66,48.46,49.48,45078900,,1.1999999999999957,0.9599999999999937,1.9785655399834992,45.0789,0.02473206924979381,1.9785655399834992,,6.688363328832772,17.623924867956692,911.0529506871463,34.87009042299735,4,0,1
BLK,2025-08-22,1128.89,1157.75,1126.0,1148.17,433700,,31.75,19.279999999999973,1.7078723347713216,0.4337,0.02812497231794063,1.7078723347713216,,0.06434813572901675,12.980110635562095,0.3777315205936403,22.1683718567475,4,0,1
CAT,2025-08-22,421.61,437.84,420.05,435.67,3785100,,17.789999999999964,14.060000000000002,3.3348355114916637,3.7851,0.04219539384739442,3.3348355114916637,,0.5615958693749166,15.14658312877772,8.68799779649735,50.511363295608454,4,0,1
CMCSA,2025-08-22,33.71,34.4,33.71,34.15,25268200,,0.6899999999999977,0.4399999999999977,1.305250667457721,25.2682,0.020468703648768842,1.305250667457721,,3.7490467217614505,17.045057285694433,739.9180087847731,22.248072399007746,4,0,1
COP,2025-08-22,95.23,97.4,95.18,96.78,6338400,,2.219999999999999,1.5499999999999972,1.627638349259684,6.3384,0.023311981518429052,1.627638349259684,,0.9404293832252704,15.662137086401678,65.49287042777433,25.492294953189703,4,0,1
COST,2025-08-22,971.54,973.5,953.11,958.54,3136000,,20.389999999999986,-13.0,-1.33808180826317,3.136,0.020987298515758472,-1.33808180826317,,0.4652888025044882,14.958458979329937,3.271642289315,-20.015641839892254,4,0,1
